pos1	pos2	pos3	pos4	audio	lijst
glass.jpg	speaker.jpg	RADIO1.jpg	shovel.jpg	5_L_geluid_antenne.wav	6
handcuffs.jpg	lightbulb.jpg	pineapple.jpg	torch.jpg	6_L_licht_elektriciteit.wav	6
monkey.jpg	unicycle.jpg	couch.jpg	elephant.jpg	7_L_dierentuin_slurf.wav	6
moon.jpg	lion.jpg	rocket.jpg	table.jpg	8_L_ruimte_kraters.wav	6
mosquito.jpg	bat1.jpg	tennisracket.jpg	wig.jpg	9_L_sport_bespannen.wav	6
pig.jpg	hammer2.jpg	cowboy.jpg	wall.jpg	10_L_bouw_gereedschap.wav	6
door.jpg	hoe.jpg	cactus.jpg	zipper.jpg	11_L_sluiten_spijkerbroek.wav	6
seesaw.jpg	cow.jpg	swing.jpg	palmtree.jpg	12_L_speeltuin_tweepersonen.wav	6
fork.jpg	queen.jpg	dragon.jpg	dime.jpg	13_L_sprookjes_staart.wav	6
dustpan.jpg	crab.jpg	trophy.jpg	shell.jpg	14_L_strand_beweegt.wav	6
sausage.jpg	poker.jpg	clock.jpg	watch.jpg	15_L_tijd_bandje.wav	6
sun.jpg	top.jpg	cage.jpg	mousetrap.jpg	16_L_vangen_deurtje.wav	6
beaver.jpg	mouse.jpg	bottle.jpg	rug.jpg	17_L_knaagdier_piept.wav	6
motorcycle.jpg	stoplight.jpg	butterfly.jpg	whip.jpg	18_L_verkeer_wielen.wav	6
knife.jpg	box.jpg	alligator.jpg	dinosaur.jpg	19_L_reptiel_uitgestorven.wav	6
brush.jpg	tv.jpg	tiger.jpg	zebra.jpg	20_L_strepen_vlees.wav	6
mug.jpg	kettle.jpg	tweezers.jpg	star.jpg	21_L_thee_tuit.wav	6
rain.jpg	mushroom.jpg	hamburger.jpg	paw.jpg	22_L_herfst_neerslag.wav	6
popcorn.jpg	clown.jpg	dime.jpg	diamond.jpg	23_L_waarde_hoekig.wav	6
genie.jpg	rabbit.jpg	fishingpole.jpg	net.jpg	24_L_vissen_haak.wav	6
pyramid.jpg	camel.jpg	pliers.jpg	cell.jpg	25_L_Egypte_bulten.wav	6
balloon.jpg	cake.jpg	mitt.jpg	fly.jpg	26_L_feestje_opblazen.wav	6
closet.jpg	scarf.jpg	cross.jpg	devil.jpg	27_L_geloof_kwaad.wav	6
organ.jpg	waiter.jpg	gun.jpg	cannon.jpg	28_L_schieten_draagbaar.wav	6
window.jpg	microphone.jpg	tank1.jpg	glasses.jpg	29_E_montuur_glas.wav	6
book.jpg	belt.jpg	owl.jpg	grave2.jpg	31_E_pagina_wijsheid.wav	6
blimp.jpg	deer.jpg	moose.jpg	rope.jpg	32_E_kou_gewei.wav	6
lawnmower.jpg	kite.jpg	crown.jpg	fan.jpg	33_E_touw_wind.wav	6
submarine.jpg	skirt.jpg	ghost.jpg	shark.jpg	34_E_kieuwen_zee.wav	6
onion.jpg	hanger.jpg	tear.jpg	saddle.jpg	35_E_groente_huilen.wav	6
jacket.jpg	cat.jpg	dog.jpg	sun.jpg	36_E_kwispelen_huisdier.wav	6
cactus.jpg	ring.jpg	turkey.jpg	bride.jpg	37_E_levenloos_trouwerij.wav	6
spaghetti.jpg	rain.jpg	shower.jpg	pizza.jpg	38_E_rond_Italie.wav	6
tie.jpg	chicken.jpg	desk.jpg	carrot.jpg	39_E_kledingstuk_kantoor.wav	6
unicorn.jpg	pan.jpg	stove.jpg	toe.jpg	40_E_kookpitten_koken.wav	6
chicken.jpg	saw.jpg	alarmclock.jpg	hammer.jpg	41_E_tanden_gereedschap.wav	6
eskimo.jpg	bomb.jpg	cigarette.jpg	penguin.jpg	42_E_snavel_kou.wav	6
snail.jpg	gun.jpg	turtle.jpg	balloon.jpg	43_E_slijmerig_langzaam.wav	6
bench.jpg	chair.jpg	porcupine.jpg	anchor.jpg	44_E_eenpersoon_zitten.wav	6
accordion.jpg	piano.jpg	cloud.jpg	king.jpg	45_E_draagbaar_toetsen.wav	6
crab.jpg	basket.jpg	microscope.jpg	telescope.jpg	46_E_astronomie_vergroten.wav	6
wateringcan.jpg	skis.jpg	letter.jpg	mailbox.jpg	47_E_afzender_post.wav	6
microphone.jpg	parrot.jpg	plate.jpg	guitar.jpg	48_E_veren_praten.wav	6
trophy.jpg	medal.jpg	dress.jpg	anvil.jpg	49_E_oren_prijs.wav	6
violin.jpg	shower.jpg	snake.jpg	scorpion.jpg	50_E_poten_gif.wav	6
lobster.jpg	pumpkin.jpg	washingmachine.jpg	vacuum.jpg	51_E_water_schoonmaken.wav	6
pen.jpg	typewriter.jpg	ashtray.jpg	tape.jpg	52_E_toetsen_schrijver.wav	6
carrot.jpg	shoe.jpg	teepee.jpg	wheel.jpg	53_E_eten_Sinterklaas.wav	6
whip.jpg	strawberry.jpg	ear.jpg	nose.jpg	54_E_voorkant_zintuig.wav	6
stethoscope.jpg	bear.jpg	knife.jpg	sword.jpg	30_E_keuken_scherp.wav	6
wheelchair.jpg	stroller.jpg	hair.jpg	windmill.jpg	55_E_baby’s_wielen.wav	6
banana.jpg	pineapple.jpg	lipstick.jpg	nurse.jpg	56_E_krom_fruit.wav	6
truck.jpg	horse.jpg	skateboard.jpg	dog.jpg	1_L_dier_hinnikt.wav	7
match1.jpg	crib.jpg	rake.jpg	candle.jpg	2_L_vuur_was.wav	7
apple.jpg	wheelbarrow.jpg	egg.jpg	scissors.jpg	3_L_eten_boom.wav	7
butter.jpg	car.jpg	train.jpg	cast.jpg	4_L_vervoer_conducteurs.wav	7
shovel.jpg	RADIO1.jpg	glass.jpg	speaker.jpg	5_L_geluid_antenne.wav	7
torch.jpg	handcuffs.jpg	pineapple.jpg	lightbulb.jpg	6_L_licht_elektriciteit.wav	7
elephant.jpg	couch.jpg	monkey.jpg	unicycle.jpg	7_L_dierentuin_slurf.wav	7
lion.jpg	rocket.jpg	moon.jpg	table.jpg	8_L_ruimte_kraters.wav	7
wig.jpg	tennisracket.jpg	mosquito.jpg	bat1.jpg	9_L_sport_bespannen.wav	7
wall.jpg	pig.jpg	cowboy.jpg	hammer2.jpg	10_L_bouw_gereedschap.wav	7
zipper.jpg	cactus.jpg	door.jpg	hoe.jpg	11_L_sluiten_spijkerbroek.wav	7
cow.jpg	swing.jpg	seesaw.jpg	palmtree.jpg	12_L_speeltuin_tweepersonen.wav	7
dime.jpg	dragon.jpg	fork.jpg	queen.jpg	13_L_sprookjes_staart.wav	7
shell.jpg	dustpan.jpg	trophy.jpg	crab.jpg	14_L_strand_beweegt.wav	7
sausage.jpg	poker.jpg	watch.jpg	clock.jpg	15_L_tijd_bandje.wav	7
mousetrap.jpg	cage.jpg	top.jpg	sun.jpg	16_L_vangen_deurtje.wav	7
mouse.jpg	beaver.jpg	bottle.jpg	rug.jpg	17_L_knaagdier_piept.wav	7
butterfly.jpg	whip.jpg	stoplight.jpg	motorcycle.jpg	18_L_verkeer_wielen.wav	7
knife.jpg	box.jpg	dinosaur.jpg	alligator.jpg	19_L_reptiel_uitgestorven.wav	7
zebra.jpg	tiger.jpg	brush.jpg	tv.jpg	20_L_strepen_vlees.wav	7
kettle.jpg	mug.jpg	tweezers.jpg	star.jpg	21_L_thee_tuit.wav	7
hamburger.jpg	paw.jpg	mushroom.jpg	rain.jpg	22_L_herfst_neerslag.wav	7
popcorn.jpg	clown.jpg	diamond.jpg	dime.jpg	23_L_waarde_hoekig.wav	7
net.jpg	fishingpole.jpg	genie.jpg	rabbit.jpg	24_L_vissen_haak.wav	7
camel.jpg	pyramid.jpg	pliers.jpg	cell.jpg	25_L_Egypte_bulten.wav	7
mitt.jpg	fly.jpg	cake.jpg	balloon.jpg	26_L_feestje_opblazen.wav	7
closet.jpg	scarf.jpg	devil.jpg	cross.jpg	27_L_geloof_kwaad.wav	7
cannon.jpg	gun.jpg	organ.jpg	waiter.jpg	28_L_schieten_draagbaar.wav	7
glasses.jpg	tank1.jpg	window.jpg	microphone.jpg	29_E_montuur_glas.wav	7
belt.jpg	owl.jpg	book.jpg	grave2.jpg	31_E_pagina_wijsheid.wav	7
rope.jpg	moose.jpg	blimp.jpg	deer.jpg	32_E_kou_gewei.wav	7
fan.jpg	lawnmower.jpg	crown.jpg	kite.jpg	33_E_touw_wind.wav	7
shark.jpg	ghost.jpg	submarine.jpg	skirt.jpg	34_E_kieuwen_zee.wav	7
hanger.jpg	tear.jpg	onion.jpg	saddle.jpg	35_E_groente_huilen.wav	7
sun.jpg	dog.jpg	jacket.jpg	cat.jpg	36_E_kwispelen_huisdier.wav	7
bride.jpg	turkey.jpg	cactus.jpg	ring.jpg	37_E_levenloos_trouwerij.wav	7
pizza.jpg	rain.jpg	spaghetti.jpg	shower.jpg	38_E_rond_Italie.wav	7
chicken.jpg	desk.jpg	tie.jpg	carrot.jpg	39_E_kledingstuk_kantoor.wav	7
toe.jpg	stove.jpg	unicorn.jpg	pan.jpg	40_E_kookpitten_koken.wav	7
hammer.jpg	alarmclock.jpg	chicken.jpg	saw.jpg	41_E_tanden_gereedschap.wav	7
penguin.jpg	bomb.jpg	eskimo.jpg	cigarette.jpg	42_E_snavel_kou.wav	7
gun.jpg	turtle.jpg	snail.jpg	balloon.jpg	43_E_slijmerig_langzaam.wav	7
chair.jpg	bench.jpg	porcupine.jpg	anchor.jpg	44_E_eenpersoon_zitten.wav	7
cloud.jpg	king.jpg	piano.jpg	accordion.jpg	45_E_draagbaar_toetsen.wav	7
crab.jpg	basket.jpg	telescope.jpg	microscope.jpg	46_E_astronomie_vergroten.wav	7
mailbox.jpg	letter.jpg	wateringcan.jpg	skis.jpg	47_E_afzender_post.wav	7
parrot.jpg	microphone.jpg	plate.jpg	guitar.jpg	48_E_veren_praten.wav	7
dress.jpg	anvil.jpg	medal.jpg	trophy.jpg	49_E_oren_prijs.wav	7
violin.jpg	shower.jpg	scorpion.jpg	snake.jpg	50_E_poten_gif.wav	7
vacuum.jpg	washingmachine.jpg	lobster.jpg	pumpkin.jpg	51_E_water_schoonmaken.wav	7
typewriter.jpg	pen.jpg	ashtray.jpg	tape.jpg	52_E_toetsen_schrijver.wav	7
teepee.jpg	wheel.jpg	shoe.jpg	carrot.jpg	53_E_eten_Sinterklaas.wav	7
whip.jpg	strawberry.jpg	nose.jpg	ear.jpg	54_E_voorkant_zintuig.wav	7
sword.jpg	knife.jpg	stethoscope.jpg	bear.jpg	30_E_keuken_scherp.wav	7
stroller.jpg	wheelchair.jpg	hair.jpg	windmill.jpg	55_E_baby’s_wielen.wav	7
lipstick.jpg	nurse.jpg	pineapple.jpg	banana.jpg	56_E_krom_fruit.wav	7
dog.jpg	truck.jpg	skateboard.jpg	horse.jpg	1_L_dier_hinnikt.wav	8
candle.jpg	rake.jpg	match1.jpg	crib.jpg	2_L_vuur_was.wav	8
wheelbarrow.jpg	egg.jpg	apple.jpg	scissors.jpg	3_L_eten_boom.wav	8
cast.jpg	train.jpg	butter.jpg	car.jpg	4_L_vervoer_conducteurs.wav	8
speaker.jpg	shovel.jpg	glass.jpg	RADIO1.jpg	5_L_geluid_antenne.wav	8
lightbulb.jpg	pineapple.jpg	torch.jpg	handcuffs.jpg	6_L_licht_elektriciteit.wav	8
couch.jpg	monkey.jpg	elephant.jpg	unicycle.jpg	7_L_dierentuin_slurf.wav	8
table.jpg	moon.jpg	lion.jpg	rocket.jpg	8_L_ruimte_kraters.wav	8
bat1.jpg	wig.jpg	mosquito.jpg	tennisracket.jpg	9_L_sport_bespannen.wav	8
hammer2.jpg	cowboy.jpg	wall.jpg	pig.jpg	10_L_bouw_gereedschap.wav	8
cactus.jpg	door.jpg	zipper.jpg	hoe.jpg	11_L_sluiten_spijkerbroek.wav	8
palmtree.jpg	seesaw.jpg	cow.jpg	swing.jpg	12_L_speeltuin_tweepersonen.wav	8
queen.jpg	dime.jpg	fork.jpg	dragon.jpg	13_L_sprookjes_staart.wav	8
crab.jpg	trophy.jpg	shell.jpg	dustpan.jpg	14_L_strand_beweegt.wav	8
clock.jpg	watch.jpg	sausage.jpg	poker.jpg	15_L_tijd_bandje.wav	8
cage.jpg	mousetrap.jpg	sun.jpg	top.jpg	16_L_vangen_deurtje.wav	8
bottle.jpg	rug.jpg	beaver.jpg	mouse.jpg	17_L_knaagdier_piept.wav	8
butterfly.jpg	whip.jpg	motorcycle.jpg	stoplight.jpg	18_L_verkeer_wielen.wav	8
alligator.jpg	dinosaur.jpg	knife.jpg	box.jpg	19_L_reptiel_uitgestorven.wav	8
tiger.jpg	zebra.jpg	brush.jpg	tv.jpg	20_L_strepen_vlees.wav	8
tweezers.jpg	star.jpg	mug.jpg	kettle.jpg	21_L_thee_tuit.wav	8
hamburger.jpg	paw.jpg	rain.jpg	mushroom.jpg	22_L_herfst_neerslag.wav	8
dime.jpg	diamond.jpg	popcorn.jpg	clown.jpg	23_L_waarde_hoekig.wav	8
fishingpole.jpg	net.jpg	genie.jpg	rabbit.jpg	24_L_vissen_haak.wav	8
pliers.jpg	cell.jpg	pyramid.jpg	camel.jpg	25_L_Egypte_bulten.wav	8
mitt.jpg	fly.jpg	balloon.jpg	cake.jpg	26_L_feestje_opblazen.wav	8
cross.jpg	devil.jpg	closet.jpg	scarf.jpg	27_L_geloof_kwaad.wav	8
gun.jpg	cannon.jpg	organ.jpg	waiter.jpg	28_L_schieten_draagbaar.wav	8
tank1.jpg	window.jpg	glasses.jpg	microphone.jpg	29_E_montuur_glas.wav	8
grave2.jpg	book.jpg	belt.jpg	owl.jpg	31_E_pagina_wijsheid.wav	8
deer.jpg	rope.jpg	blimp.jpg	moose.jpg	32_E_kou_gewei.wav	8
kite.jpg	crown.jpg	fan.jpg	lawnmower.jpg	33_E_touw_wind.wav	8
ghost.jpg	submarine.jpg	shark.jpg	skirt.jpg	34_E_kieuwen_zee.wav	8
saddle.jpg	onion.jpg	hanger.jpg	tear.jpg	35_E_groente_huilen.wav	8
cat.jpg	sun.jpg	jacket.jpg	dog.jpg	36_E_kwispelen_huisdier.wav	8
ring.jpg	turkey.jpg	bride.jpg	cactus.jpg	37_E_levenloos_trouwerij.wav	8
rain.jpg	spaghetti.jpg	pizza.jpg	shower.jpg	38_E_rond_Italie.wav	8
carrot.jpg	tie.jpg	chicken.jpg	desk.jpg	39_E_kledingstuk_kantoor.wav	8
pan.jpg	unicorn.jpg	toe.jpg	stove.jpg	40_E_kookpitten_koken.wav	8
saw.jpg	alarmclock.jpg	hammer.jpg	chicken.jpg	41_E_tanden_gereedschap.wav	8
bomb.jpg	eskimo.jpg	penguin.jpg	cigarette.jpg	42_E_snavel_kou.wav	8
balloon.jpg	snail.jpg	gun.jpg	turtle.jpg	43_E_slijmerig_langzaam.wav	8
porcupine.jpg	anchor.jpg	bench.jpg	chair.jpg	44_E_eenpersoon_zitten.wav	8
cloud.jpg	king.jpg	accordion.jpg	piano.jpg	45_E_draagbaar_toetsen.wav	8
microscope.jpg	telescope.jpg	crab.jpg	basket.jpg	46_E_astronomie_vergroten.wav	8
letter.jpg	mailbox.jpg	wateringcan.jpg	skis.jpg	47_E_afzender_post.wav	8
plate.jpg	guitar.jpg	microphone.jpg	parrot.jpg	48_E_veren_praten.wav	8
dress.jpg	anvil.jpg	trophy.jpg	medal.jpg	49_E_oren_prijs.wav	8
snake.jpg	scorpion.jpg	violin.jpg	shower.jpg	50_E_poten_gif.wav	8
washingmachine.jpg	vacuum.jpg	lobster.jpg	pumpkin.jpg	51_E_water_schoonmaken.wav	8
ashtray.jpg	tape.jpg	pen.jpg	typewriter.jpg	52_E_toetsen_schrijver.wav	8
teepee.jpg	wheel.jpg	carrot.jpg	shoe.jpg	53_E_eten_Sinterklaas.wav	8
ear.jpg	nose.jpg	whip.jpg	strawberry.jpg	54_E_voorkant_zintuig.wav	8
knife.jpg	sword.jpg	stethoscope.jpg	bear.jpg	30_E_keuken_scherp.wav	8
hair.jpg	windmill.jpg	wheelchair.jpg	stroller.jpg	55_E_baby’s_wielen.wav	8
lipstick.jpg	nurse.jpg	banana.jpg	pineapple.jpg	56_E_krom_fruit.wav	8
